4556872.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4556872.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4548024.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4548024.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4557220.wav-index2.wav, sad,sad,surprised,fearful,neutral,angry,happy
4557220.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4615360.wav-index2.wav, sad,sad,surprised,fearful,neutral,angry,happy
4615360.wav-index1.wav, sad,sad,surprised,fearful,neutral,angry,happy
4558935.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4558935.wav-index1.wav, sad,sad,neutral,surprised,fearful,angry,happy
4538479.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4538479.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4556985.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4556985.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4611196.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4611196.wav-index1.wav, sad,sad,surprised,fearful,neutral,angry,happy
4563858.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4563858.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4627136.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4627136.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4601109.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4601109.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4604448.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4604448.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4611170.wav-index2.wav, sad,sad,surprised,fearful,neutral,angry,happy
4611170.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4678282.wav-index2.wav, sad,sad,surprised,fearful,neutral,angry,happy
4678282.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
4611681.wav-index2.wav, sad,sad,surprised,neutral,fearful,angry,happy
4611681.wav-index1.wav, sad,sad,neutral,surprised,fearful,angry,happy
4538807.wav-index2.wav, sad,sad,surprised,fearful,neutral,angry,happy
4538807.wav-index1.wav, sad,sad,surprised,neutral,fearful,angry,happy
