M26A01.wav, sad,sad,angry,neutral,happy,fearful,surprised
M26W04.wav, sad,sad,neutral,angry,happy,fearful,surprised
M44H04.wav, sad,sad,neutral,happy,fearful,angry,surprised
M27N13.wav, sad,sad,neutral,fearful,angry,surprised,happy
F21N16.wav, sad,sad,neutral,angry,happy,fearful,surprised
M09A14.wav, sad,sad,neutral,happy,angry,fearful,surprised
M55N04.wav, sad,sad,neutral,fearful,happy,surprised,angry
M19A02.wav, neutral,neutral,sad,happy,angry,fearful,surprised
F03A02.wav, sad,sad,angry,neutral,happy,fearful,surprised
F05N46.wav, sad,sad,neutral,fearful,happy,angry,surprised
M40A02.wav, sad,sad,neutral,angry,happy,fearful,surprised
M25A25.wav, sad,sad,angry,fearful,neutral,surprised,happy
M09A05.wav, sad,sad,neutral,angry,fearful,happy,surprised
M11H02.wav, sad,sad,neutral,angry,fearful,happy,surprised
M25A29.wav, sad,sad,neutral,angry,happy,fearful,surprised
F10A02.wav, sad,sad,neutral,angry,happy,fearful,surprised
M29A01.wav, sad,sad,neutral,angry,fearful,surprised,happy
F06H01.wav, neutral,neutral,sad,fearful,happy,angry,surprised
F17S01.wav, sad,sad,neutral,fearful,surprised,angry,happy
M19N02.wav, sad,sad,angry,neutral,fearful,surprised,happy
F17S10.wav, sad,sad,angry,surprised,fearful,neutral,happy
M43W06.wav, sad,sad,neutral,angry,fearful,surprised,happy
F21S30.wav, sad,sad,neutral,angry,fearful,surprised,happy
M12W09.wav, sad,sad,neutral,angry,fearful,happy,surprised
M22S01.wav, sad,sad,neutral,fearful,angry,happy,surprised
M27A01.wav, sad,sad,neutral,angry,fearful,surprised,happy
F29N02.wav, sad,sad,neutral,angry,happy,fearful,surprised
M28N10.wav, sad,sad,neutral,fearful,happy,surprised,angry
F10A15.wav, sad,sad,neutral,fearful,angry,happy,surprised
M47N14.wav, sad,sad,neutral,angry,fearful,happy,surprised
M50A11.wav, sad,sad,angry,neutral,surprised,happy,fearful
M26A02.wav, sad,sad,neutral,fearful,angry,surprised,happy
F15A06.wav, sad,sad,neutral,happy,angry,fearful,surprised
F07S33.wav, sad,sad,neutral,angry,fearful,surprised,happy
M25N02.wav, neutral,neutral,sad,angry,happy,fearful,surprised
F30H04.wav, neutral,neutral,sad,angry,happy,fearful,surprised
M22A04.wav, sad,sad,neutral,happy,angry,fearful,surprised
M03A31.wav, sad,sad,neutral,fearful,angry,happy,surprised
M53N14.wav, sad,sad,neutral,angry,fearful,happy,surprised
M04N58.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M05N14.wav, sad,sad,neutral,angry,fearful,happy,surprised
F21W14.wav, sad,sad,neutral,angry,happy,fearful,surprised
M04S03.wav, sad,sad,neutral,fearful,surprised,angry,happy
M37N06.wav, sad,sad,neutral,angry,happy,fearful,surprised
M16A28.wav, sad,sad,neutral,happy,angry,fearful,surprised
F24A29.wav, sad,sad,neutral,angry,happy,fearful,surprised
M15A13.wav, neutral,neutral,sad,angry,happy,fearful,surprised
F10A29.wav, sad,sad,neutral,angry,fearful,happy,surprised
M32S02.wav, sad,sad,neutral,surprised,fearful,angry,happy
M21N10.wav, sad,sad,neutral,angry,happy,fearful,surprised
F03A01.wav, sad,sad,neutral,angry,happy,fearful,surprised
M22N01.wav, sad,sad,neutral,fearful,angry,happy,surprised
M28S08.wav, sad,sad,neutral,surprised,fearful,angry,happy
F21W02.wav, sad,sad,angry,fearful,neutral,happy,surprised
M41A01.wav, sad,sad,neutral,angry,happy,fearful,surprised
F09S18.wav, sad,sad,neutral,fearful,angry,happy,surprised
F28H01.wav, sad,sad,neutral,fearful,surprised,angry,happy
M12N69.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M26A38.wav, sad,sad,neutral,fearful,angry,happy,surprised
M16N01.wav, sad,sad,neutral,angry,happy,fearful,surprised
M12S05.wav, sad,sad,neutral,happy,angry,fearful,surprised
F21A57.wav, sad,sad,neutral,fearful,angry,happy,surprised
M10N01.wav, sad,sad,angry,neutral,happy,fearful,surprised
F09A06.wav, sad,sad,neutral,fearful,angry,surprised,happy
M26A18.wav, sad,sad,neutral,angry,fearful,happy,surprised
M49N05.wav, sad,sad,neutral,fearful,angry,surprised,happy
M28A15.wav, sad,sad,neutral,angry,happy,fearful,surprised
F02S15.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M28N06.wav, sad,sad,neutral,happy,angry,fearful,surprised
M28N07.wav, sad,sad,neutral,angry,fearful,happy,surprised
M47N10.wav, sad,sad,neutral,angry,fearful,happy,surprised
M02N08.wav, sad,sad,neutral,angry,fearful,happy,surprised
M27N17.wav, sad,sad,neutral,fearful,angry,happy,surprised
F21A23.wav, sad,sad,neutral,fearful,angry,happy,surprised
F24W22.wav, sad,sad,neutral,fearful,angry,happy,surprised
M07H02.wav, sad,sad,neutral,angry,happy,fearful,surprised
M25W10.wav, sad,sad,angry,neutral,fearful,surprised,happy
F21A11.wav, sad,sad,angry,neutral,fearful,happy,surprised
M02N03.wav, sad,sad,neutral,angry,fearful,happy,surprised
M20W03.wav, sad,sad,angry,fearful,surprised,neutral,happy
F01H03.wav, sad,sad,neutral,angry,happy,fearful,surprised
F05N33.wav, sad,sad,neutral,happy,fearful,surprised,angry
M48A04.wav, sad,sad,neutral,angry,fearful,happy,surprised
F07A29.wav, sad,sad,neutral,angry,fearful,happy,surprised
M12N14.wav, sad,sad,neutral,angry,fearful,happy,surprised
M02A12.wav, sad,sad,angry,neutral,fearful,happy,surprised
F06H04.wav, sad,sad,neutral,fearful,angry,happy,surprised
F24W25.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M28N05.wav, sad,sad,neutral,angry,happy,fearful,surprised
M28A16.wav, sad,sad,neutral,angry,happy,fearful,surprised
M43A11.wav, sad,sad,neutral,fearful,angry,happy,surprised
M08H03.wav, sad,sad,neutral,fearful,angry,surprised,happy
F22H01.wav, sad,sad,angry,fearful,neutral,surprised,happy
M40N38.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M31N09.wav, sad,sad,neutral,fearful,angry,happy,surprised
M04N57.wav, neutral,neutral,sad,angry,happy,surprised,fearful
F27A02.wav, neutral,neutral,sad,angry,happy,fearful,surprised
F21W20.wav, sad,sad,neutral,angry,fearful,happy,surprised
M25A65.wav, sad,sad,neutral,angry,happy,fearful,surprised
M50A04.wav, sad,sad,neutral,angry,happy,fearful,surprised
M20N05.wav, sad,sad,neutral,angry,fearful,surprised,happy
M43A17.wav, sad,sad,neutral,angry,fearful,happy,surprised
M45W01.wav, sad,sad,neutral,angry,happy,fearful,surprised
F19N25.wav, sad,sad,neutral,angry,fearful,surprised,happy
M14S01.wav, sad,sad,neutral,fearful,surprised,angry,happy
M12S07.wav, neutral,neutral,sad,happy,fearful,angry,surprised
M46N07.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M53N06.wav, sad,sad,neutral,angry,happy,fearful,surprised
M30N04.wav, sad,sad,neutral,angry,fearful,happy,surprised
M03A17.wav, sad,sad,neutral,fearful,angry,happy,surprised
F05N55.wav, sad,sad,neutral,fearful,happy,angry,surprised
M51N03.wav, neutral,neutral,sad,fearful,happy,angry,surprised
F24A52.wav, sad,sad,neutral,happy,angry,fearful,surprised
F30S02.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M33A01.wav, sad,sad,neutral,happy,angry,fearful,surprised
M12N45.wav, sad,sad,neutral,angry,fearful,happy,surprised
M16H05.wav, sad,sad,angry,surprised,fearful,neutral,happy
M44N22.wav, sad,sad,neutral,angry,happy,fearful,surprised
M11H06.wav, sad,sad,neutral,angry,fearful,happy,surprised
F28A04.wav, neutral,neutral,sad,happy,angry,fearful,surprised
M25A07.wav, sad,sad,neutral,angry,fearful,happy,surprised
M02N11.wav, sad,sad,neutral,angry,happy,fearful,surprised
F12A02.wav, sad,sad,neutral,fearful,happy,angry,surprised
M12A11.wav, sad,sad,neutral,happy,angry,fearful,surprised
M20A05.wav, sad,sad,neutral,angry,happy,fearful,surprised
M15N03.wav, sad,sad,neutral,angry,fearful,surprised,happy
M12A08.wav, sad,sad,neutral,fearful,angry,happy,surprised
M48S02.wav, sad,sad,neutral,fearful,surprised,angry,happy
F12A12.wav, sad,sad,neutral,fearful,angry,happy,surprised
M05S04.wav, sad,sad,neutral,fearful,surprised,angry,happy
M27N40.wav, sad,sad,neutral,fearful,angry,happy,surprised
M28N22.wav, sad,sad,neutral,angry,fearful,surprised,happy
M48N06.wav, sad,sad,neutral,angry,fearful,surprised,happy
F10A31.wav, sad,sad,angry,neutral,fearful,happy,surprised
F02S01.wav, sad,sad,neutral,happy,fearful,angry,surprised
F22S12.wav, sad,sad,neutral,fearful,angry,surprised,happy
M50A07.wav, sad,sad,neutral,fearful,angry,surprised,happy
F01S23.wav, sad,sad,neutral,angry,fearful,surprised,happy
F12N02.wav, sad,sad,neutral,angry,happy,fearful,surprised
F22S04.wav, sad,sad,neutral,fearful,angry,surprised,happy
M32S03.wav, sad,sad,neutral,fearful,surprised,angry,happy
F05N07.wav, sad,sad,neutral,fearful,happy,angry,surprised
M19S03.wav, sad,sad,neutral,fearful,angry,surprised,happy
M22N19.wav, sad,sad,neutral,fearful,angry,surprised,happy
