4556872.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4556872.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4556872.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4548024.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4548024.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4548024.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4557220.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4557220.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4557220.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4615360.wav-index3.wav, sad,sad,neutral,surprised,angry,happy,fearful
4615360.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4615360.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4558935.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4558935.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4558935.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4538479.wav-index3.wav, sad,sad,neutral,surprised,angry,happy,fearful
4538479.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4538479.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4556985.wav-index3.wav, sad,sad,neutral,surprised,angry,happy,fearful
4556985.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4556985.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4611196.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4611196.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4611196.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4563858.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4563858.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4563858.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4627136.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4627136.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4627136.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4601109.wav-index3.wav, sad,sad,neutral,surprised,angry,happy,fearful
4601109.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4601109.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4604448.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4604448.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4604448.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4611170.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4611170.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4611170.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4678282.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4678282.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4678282.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
4611681.wav-index3.wav, sad,sad,neutral,surprised,angry,happy,fearful
4611681.wav-index2.wav, sad,sad,neutral,surprised,angry,happy,fearful
4611681.wav-index1.wav, sad,sad,neutral,angry,surprised,happy,fearful
4538807.wav-index3.wav, sad,sad,neutral,angry,surprised,happy,fearful
4538807.wav-index2.wav, sad,sad,neutral,angry,surprised,happy,fearful
4538807.wav-index1.wav, sad,sad,neutral,surprised,angry,happy,fearful
