train/fe1de2eb9a03fde14b1f9ad5e9b481fd.wav,neutral
train/f1aa81a8999a3acb7e5922fc8a4b114f.wav,neutral
train/bf15e0837782bd999479d78f519724d9.wav,neutral
train/d1bb406a595f41f17963328a455d70a1.wav,neutral
train/8a7200f0a9197ba8697a9ba2daad11ec.wav,neutral
train/ba079f6e4653ac0574244668e44c0f89.wav,neutral
train/002bdaf0b5616ede3cd287d853c6e9be.wav,neutral
train/687a92ac9568c58c5ff2bea4bc1134dd.wav,neutral
train/9c2cf79ad3423f070255d7d8848ac24a.wav,neutral
train/52fd3c97c151dc6b3e7b34daa2dbab7e.wav,neutral
train/b6f9dc2c36745fcd3885accdf15fccb3.wav,neutral
train/cacffa00c313001a9c45a41eef5aebdf.wav,neutral
train/d346f01d0bd551f6e84e04736bc823eb.wav,neutral
train/2f14e6e80e6e25b7b429ee3dc85d8b8e.wav,neutral
train/ca6cf5bdba5ecbe7a7cfc37ba149a69f.wav,neutral
train/b2b75cd8c5725befcbb53549d330df11.wav,neutral
train/3770ad4b4d2b7fd60cb2b80a6b198096.wav,neutral
train/bd23e09b8d70ad983a18581fe4d00719.wav,neutral
train/a4fa5086d6ee7f242df0ad1e82143309.wav,neutral
train/d1aa3c216b6c16e360478e5b3c0745ee.wav,neutral
train/ff45de7869c4901c4c1f432af5884d74.wav,neutral
train/9e3c1e3fcd8764da4ea085314ba40614.wav,neutral
train/68368fd2f956e506c97846d6481a7128.wav,neutral
train/eca47751dfe42a264a59db5ad254052f.wav,neutral
train/5c537c3e83830b90b525861239045ee5.wav,neutral
train/32e6261ac240d844110742b707bbc711.wav,neutral
train/7286e6b93df594e5f258a28433b8dab5.wav,neutral
train/81c7607d18eb6817a92ad0b0d0ea0836.wav,neutral
train/710bff8573c8f42e72446fb29ef61320.wav,neutral
train/339f3f0a7cb628c2ca7cc3cdab2cf928.wav,neutral
train/b7f8297ef1a3db24f6f62a3508071e1c.wav,neutral
train/a941ed218158c0cc5ba62d3819639484.wav,neutral
train/0f414bc3f559d58c9844095ffc433809.wav,neutral
train/4cc693691c91e92c5ae6dbc3cee65bde.wav,neutral
train/9c1170f3c454bb134ae2a9695e705b04.wav,neutral
train/c72f6a0f113089b25b2b9f644d7bbe0b.wav,neutral
train/992c6f309352b82f915ab90117635fbd.wav,neutral
train/1404ca98d73702afaa4b7156e718ecd4.wav,neutral
train/302a2da687a8a144e82b9eb7adf46e1a.wav,neutral
train/533bd0d3fbda9c72a645c0214daa82f5.wav,neutral
train/bf82e147835c83ab746d96d8b233bafc.wav,neutral
train/a413b440eac5b77231e963eea4c5c0bd.wav,neutral
train/f7744aa75fad6e4df45ba17d05739784.wav,neutral
train/a953e23d52da5109c9b18f31c0aa7845.wav,neutral
train/0f77af10a3d2f7181312514b5c55d78c.wav,neutral
train/e8266f8091dc0e0a9c2b4f9f5c0c943f.wav,neutral
train/d2528da125993a30f99171781c977852.wav,neutral
train/9081f51e8b0e656c44f664d8a90cebd2.wav,neutral
train/d5e9566b1d4c2fdedb4bba536dd17c1b.wav,neutral
train/df255ebc325e6ee880afd710ce33958b.wav,neutral
train/005a0e3588c53b1719a9ad191b63a4a7.wav,neutral
train/aeebaa1f3e8293d0be95b82db7b99161.wav,neutral
train/62a134b0147f3acac02df6baefdc9b3d.wav,neutral
train/de79844be9c0689be139e8635d7b9505.wav,neutral
train/72679fc794d07ea6b78741b8f145ab51.wav,neutral
train/8034ea29743184b10075cda77670d38f.wav,neutral
train/ebc01e5cbed33e51984f87834ddc0619.wav,neutral
train/dcb9aaecfb89b55330088151bd1036af.wav,neutral
train/e78a0d346297c3e7fa9b4b93af3e0875.wav,neutral
train/348eea631542f0483cbab3e5ed5a9ea4.wav,neutral
train/f03714c8b5f9257f6d80bbc7cbc1ba45.wav,neutral
train/c2915c817e1d575d51a0ba6657cb98a6.wav,neutral
train/81377cc4d52d1fbb45ae60489a2f578a.wav,neutral
train/97253ee5f83fcd4e76e16965b5f5ca66.wav,neutral
train/8ffd2832c233da692acd2a044d7694f3.wav,neutral
train/599ed5e917fb5092bd1ebede885d8c76.wav,neutral
train/dd4f16fa34dc56a88fb24ffdac9d56c9.wav,neutral
train/9efe6157f5e5e0fc9085f4a788f10ea6.wav,neutral
train/16be93bf7cd0f5282166b3d22288aeea.wav,neutral
train/0ff4f015dfdb54ab499596079ac04ce2.wav,neutral
train/effaa64ae14f83e4af14334405e8aff8.wav,neutral
train/61fc88961cfdf575b2fa3fdae2f83b00.wav,neutral
train/8f77bdb9b2857d3b33cc7d32ca38422a.wav,neutral
train/a09f540e2ea8db42cf111dc31163f934.wav,neutral
train/17ffa255e5d8325c1ea29a4b0142f035.wav,neutral
train/207e4909781fe44a3ae9cbb54fb988a3.wav,neutral
train/d2ce85e66cc1cf3b4e12b60ed207fcbe.wav,neutral
train/36a3a63aeefa623027605ab21372d656.wav,neutral
train/adb4ed77a4558aa1074755afc1e1f26f.wav,neutral
train/7d4a995bd9699d2a4dcd58ea732714b1.wav,neutral
train/489d75b92f41875243f5724807f90258.wav,neutral
train/76f431718037357748f593f5bd1d34b8.wav,neutral
train/25d00cb52edad03379b3e2b2105efffe.wav,neutral
train/8f6001ad7297ed1ba4bc403075ee2f0f.wav,neutral
train/27600d019f3844a3ae083e5bf09a6353.wav,neutral
train/2332c3ff0736749d357d75c32174700d.wav,neutral
train/239008c4c503a58c5393f37c796400cd.wav,neutral
train/0e2d0fa1cf5dd46bae6614b8d36d8aad.wav,neutral
train/33b0450b808937ba22c40201e14fb6d4.wav,neutral
train/8f491299b8f89b7546fedcaf8c7cb814.wav,neutral
train/bd034439034f54c9aa8eb59e4aa4f2a0.wav,neutral
train/c168025700968a64c78cdaf01a12108e.wav,neutral
train/3ee51154eaa8a3f4b586a4f6cc210155.wav,neutral
train/8ff609680360ceb77079718095d3b0ab.wav,neutral
train/8de0c8c9aa6caf649b7849fcad2c0035.wav,neutral
train/ec41789992c6ad5baaad2dd24f7fabf8.wav,neutral
train/730ae3a7b57de9b2eaccf190667fcb17.wav,neutral
train/f8e80cc6091b7c4a560837c5fe871785.wav,neutral
train/24c788ecb34c7e575789923298cf8689.wav,neutral
train/22e22690eccf62ae9b9447dbe9fa0cf8.wav,neutral
train/d1f6d0c6293204867b27b24580bce8da.wav,neutral
train/bf470c44e7eb0d44cfc5a78097b72802.wav,neutral
train/ef255e9f2075836748e76f8fdaf1675c.wav,neutral
train/be547344ece1adf466eda6bfccd1d25b.wav,neutral
train/fff3b44fd6da710cd768221a5e23684d.wav,neutral
train/d738623a22ffcf72f5f81556a07efb83.wav,neutral
train/1a2cd0e344bb11ef44f88a775903c1b7.wav,neutral
train/0099175a6230b0ae0c4114e63b410a2b.wav,neutral
train/489fe5223903c7363c0d4423178d9a53.wav,neutral
train/513cbcecec0ad8d62bcaa4d49109cbd4.wav,neutral
train/e0d9f7ce2b5bf8cebddd99c02f7f39e7.wav,neutral
train/6dafb2465749ec4a5aebd131b97d91d0.wav,neutral
train/fb49b11a2634e5bb5d80faeb5eb4c81f.wav,neutral
train/db15d36ff39525c010818ae39520f43a.wav,neutral
train/ab8aa3f9451b45c58f330a2e20874fa3.wav,neutral
train/38f25986fe99d503326816e7bada348c.wav,neutral
train/c8182f272cafa6a2bce6ffa8dc399209.wav,neutral
train/3772b20ad929a3faac896a7d99d03cb2.wav,neutral
train/71505f3dc573a21aa4dbacbb4c6880a2.wav,neutral
train/5698ad546ad6495a4f2b987d1d6d9198.wav,neutral
train/2e80eefb580cab2bbf2ca1a51751c688.wav,neutral
train/19cf296d23180773c0a3a7ebcac3c987.wav,neutral
train/d9b846f6e90107a7ef059fd87c69f640.wav,neutral
train/a243bfca99afb2f7fb0f86adae728e78.wav,neutral
train/9449cfaf5e759d4212bed88132f17df4.wav,neutral
train/7a9892c81ad5b1c9cd221c61f33242e7.wav,neutral
train/9287414218b686a4b1ae10c5e8336d7f.wav,neutral
train/85fe27bc5aeee6f68f6e6a0efc67a27b.wav,neutral
train/4379a07d03297678b2da312750864291.wav,neutral
train/6651a56a90d1557a67b5635a1eb09914.wav,neutral
train/c826bc900f862e7e0b539159f0509368.wav,neutral
train/2ecd44720a91de7aad6add9a27244548.wav,neutral
train/45f24c8a5b13692b4db8429f2f08dc5c.wav,neutral
train/86237a70e93ff550de0b6b3148206745.wav,neutral
train/3d1bddf72f84b081eb86044a0ac08844.wav,neutral
train/d60aa4c79902178c935e00e953ece6ae.wav,neutral
train/ad7bb57741ef23b6f029c3b426c5d0b4.wav,neutral
train/ba33d94164d4ef0c7ebb18b4458d0aa5.wav,neutral
train/7030d4dce170082f0c774ea230996038.wav,neutral
train/4a6e2cacfa7dee4a9108ffcf25dbd89a.wav,neutral
train/78b285f44feccb042b5b1bce4e0f79fd.wav,neutral
train/1c2c47c24fd4055f2cccfb757666e83c.wav,neutral
train/f23b1439fa6a2a4db3555d1c10750151.wav,neutral
train/9250e736c71874c692bcc44cd603f1b6.wav,neutral
train/d43d8e069d9d7212e6ddeb5af7747426.wav,neutral
train/d7cdf4e52ccf3485d21d48dc8b692a91.wav,neutral
train/df1ddb995a343cf0cd7fc5b1e8560603.wav,neutral
train/86ad188beb55e7d6ec4a374d5d488924.wav,neutral
train/33fc994ce1f4571ac9744ff5ab268894.wav,neutral
train/be70e8dfb355b032eee0bc8072e17a07.wav,neutral
train/1ff131ad562478ee314b2fa1b98488f6.wav,neutral
train/33727cc0f4564689a9a491612fb4763f.wav,neutral
train/1b9aaa46ae7397758ee535f8ef982b8a.wav,neutral
train/9f98cb9f0b342bab3350c3d808562880.wav,neutral
train/088fc26fc3a1b5d19e84f4105261a005.wav,neutral
train/7b5233f0d1c775a31967b931ae6c4e5d.wav,neutral
train/ab0ab57116593ade24cdccb6d0f1619b.wav,neutral
train/04748953dea8277e8075567559d09b68.wav,neutral
train/feeeacfecb0c64597ccb597d9a55b6b6.wav,neutral
train/e509d9cd1c8b0628c5fc37da34bf81e5.wav,neutral
train/f7c5ed7e75acb5dc576ff8f46d25ff38.wav,neutral
train/350fbaab7165babcfc8498fdad58d391.wav,neutral
train/10d06a4e85a32016815b78d9b700d162.wav,neutral
train/751cdf663877c17e3835fe2140c32c29.wav,neutral
train/cea65dd252738ddca85a7f1558e283a5.wav,neutral
train/dcb31c89aa5ccada365112876f66a2f1.wav,neutral
train/40ab93abea7a6e9004cb35e7c58a9f97.wav,neutral
train/54bda2aff5d2469673cc96d73ca714e4.wav,neutral
train/c60993fc1e050a69f9df08400dd95fa3.wav,neutral
train/cc3c450f2346c537eb9862b79f27e410.wav,neutral
train/0df04a446127b8075a5fac9cb0fc7a5b.wav,neutral
train/1837ed6b8655725fe20b189523bdf8a3.wav,neutral
train/a552ced582a69d34e8414d0c0a72b44c.wav,neutral
train/166cd855a3f37ec54987cc64912333e6.wav,neutral
train/b2f141c96e2e022fbaaa932daed8467d.wav,neutral
train/8c6232af32add0d52697e1271b240579.wav,neutral
train/3ee9515bdbc4d4c461b61c7c47bb5f6b.wav,neutral
train/e3869aaaf7ec66a3b8420e037f34b88e.wav,neutral
train/5fa488321e8b50801d400911df5babda.wav,neutral
train/2a11a0651b893dc58b3a4da31a8435fb.wav,neutral
train/2e270c767bc6ecc569f0e23a11e6c4e9.wav,neutral
train/65e717a95c2846597de6b64ab42c4f5a.wav,neutral
train/afae67da76773b9452a398f59831a765.wav,neutral
train/4d1f5ac010193f6baf63c56c685ffd08.wav,neutral
train/f79bdc53559b16f1cc84bf4295c9029a.wav,neutral
train/e63cf0c2ce24696a90dc4d8cb4aef8f5.wav,neutral
train/11ce6d8bd5180e8474d6557be59064a0.wav,neutral
train/1d205b0f92d323010f5a013c96acbd8d.wav,neutral
train/e956fa6225bc6ca06887ec66d20e4fa9.wav,neutral
train/4a23217926e3ca9ab2043968359f02f8.wav,neutral
train/fdcbb80ac0a2c647fc7731acc946b167.wav,neutral
train/c6ca68caa4b1ce9b086ee60003fc4901.wav,neutral
train/af936494fda851aced1d03c1be50ef24.wav,neutral
train/da9c656295500de7d78d4d6f98b12cc7.wav,neutral
train/8924efed735de960ffb405cb4eed2e61.wav,neutral
train/99280640cdddb69d8001dee1bee80c2d.wav,neutral
train/d4b5ad75f3fe168159bc57a09defa191.wav,neutral
train/56d844559f6e90f8b8bf999f4d0714c4.wav,neutral
train/e6122226e19e243dbb246cc1229c579b.wav,neutral
train/f3204614b15b7705eb96aa5d3d939ead.wav,neutral
train/a8e0fca17b0b30508f94c4b4451cfd4d.wav,neutral
train/caa4319a939c530a3cf9e19ed6c5026b.wav,neutral
train/b004a6c7ed600e66ceab264edc7d4975.wav,neutral
train/26780b7bc39af5c010dbd40f15c2edd0.wav,neutral
train/75dce536021486c5c76c78b088769b28.wav,neutral
train/4315aaef28ed4d6c6cfc0d16d08a0baa.wav,neutral
train/12f59ee786d63632179899fcb7bf37fa.wav,neutral
train/689ca7cd0390c72f9f0e41d3b12c6190.wav,neutral
train/516a35a4d6cca9ba1475691cc8deab42.wav,neutral
train/6698bf3d58078f0c2f21ce77589bbbb0.wav,neutral
train/826b12915cb318827362dda72e78626e.wav,neutral
train/7b01220e5c755f0a7eabd5de2082baaf.wav,neutral
train/a5b551ea0f33f1d7665410af40bdbd5b.wav,neutral
train/bc9b7ded524047abf5980579b135b95b.wav,neutral
train/1a37aa92075beca30db63c67fa67ccc2.wav,neutral
train/98917d9131ecadf6cceb5e363a52335c.wav,neutral
train/9278c4423e16e93f18fdf3f1b91aa941.wav,neutral
train/ad3180c563f6c95eacf911e0f9d8e06d.wav,neutral
train/144745baf40713a1a15bf31ef5d06caa.wav,neutral
train/52e0914b178bb5e6645b6f1e5b71d3aa.wav,neutral
train/af5de9fedb200a452e05df8d82bcfc0f.wav,neutral
train/5b669bf24158b48a8f72e512902064c2.wav,neutral
train/fb8800602e51e6744f7cac31d723153f.wav,neutral
train/128430991bf2cdf96b5b978417187160.wav,neutral
